Content,ID,Timestamp,Length,LengthPalabras,Autor
"@ddlovato ah demi, hope your voice is okay  ! hows everything going 'part from that? ox.",2258984242,2009-06-20 16:49:33,88,16,Ashleighbooo
@ddlovato tom won't burn your donut ,2259020036,2009-06-20 16:53:08,36,6,deabodanese
@ddlovato that's what I said - twice!! But you never reply =\  LOL you don't love meeeeeeee!  (haha ;) ),2259028313,2009-06-20 16:54:01,104,20,Callie06
@ddlovato i know... i want u too  .... hehe (:,2259030268,2009-06-20 16:54:13,46,10,HollanL
@ddlovato and that's not me ,2259080242,2009-06-20 16:59:12,28,5,Samletsitshine
@ddlovato Aww  .. Guess she can't see this. ,2259086813,2009-06-20 16:59:51,44,8,tbhbenner
@ddlovato ahw demi  i know how you feel i hate getting my heartbroken and i don't want it to happen again,2259155949,2009-06-20 17:06:28,105,21,elesaxo
@ddlovato Demi I hope you are enjoying Connecticut. I wish I could go to your concert tomorrow ,2259175727,2009-06-20 17:08:26,95,17,justahazygirl
@ddlovato demiiiiii @SallytheShizzle is sadddd-icles now.  GIVE HER A HUGGG.,2259186264,2009-06-20 17:09:30,76,10,OfficialAS
@ddlovato Demiiiiiiiiiii... please reply ,2259216309,2009-06-20 17:12:28,41,4,tbhbenner
@ddlovato i love u to death baby but ughhhhhhhhhhhh. *sigh* if your happy.... ,2259302275,2009-06-20 17:21:05,78,13,iLoveDemiSelena
@ddlovato i like youu .. i wish i could be so beautiiifuuuL ... like youuuu  !,2259303638,2009-06-20 17:21:13,78,16,tiiina_
"@taylorswift13 Awww! @DDlovato is on voice rest right now, too ",2260124676,2009-06-20 18:42:31,63,10,xoKARLA
@ddlovato aw deeemmi; i hope your voice comes back ,2260521651,2009-06-20 19:21:08,51,9,jaysterxo7
"@ddlovato I want to see you more than anyone this Summer. But I can't afford tickets, or to drive into Boston. I'm like, crying ",2260938761,2009-06-20 20:00:40,128,24,sarafahey
@ddlovato I'm sorry about your voice ,2260941551,2009-06-20 20:00:54,37,6,AmyCosby
@ddlovato heartbroken AGAIN??? WTF? ,2261134027,2009-06-20 20:18:58,36,4,UnaiGomez
"@ddlovato awww thats sad y would any1 want to brake ur heart. U are a Beautiful, Amazing, Talanted person y wuld they do that. ",2261316939,2009-06-20 20:36:06,127,24,abc_christ
"am i the only one who thinks its weird,not seeing @ddlovato and @Jonasbrothers together on tour,i miss the burning up tour ",2261486834,2009-06-20 20:52:05,123,21,StephJayyy
@ddlovato dude! someone just tried breaking into my house ,2261574674,2009-06-20 21:00:19,58,9,willritter
@ddlovato ME EITHER! not fair.. ,2261609128,2009-06-20 21:03:30,32,5,caromarie217
"I Can not go to concert @ddlovato  Im so sad, Im flying to Texas right now!",2261625946,2009-06-20 21:05:10,75,16,MirandaGomez
"@ddlovato i use to think u were diff. then the other celebs n hollywood, i thought u cared bout helpin fans, but i dont think so now.  ",2261801224,2009-06-20 21:22:20,135,27,PMcOmie
Cant fall asleep! Help! Wishing i could go 2 @ddlovato 's concert on august 20... Begging my dad. He wont budge. ,2261811391,2009-06-20 21:23:22,113,21,EmTryingTimes
@ddlovato I would love to go but I'm from Chile ,2263027869,2009-06-20 23:47:02,48,10,MelissaCid
@ddlovato Not me  I live in New Zealand and it just so happens that I won't have the time (or money) to make it to the US by tomorrow  ...,2263038191,2009-06-20 23:48:29,138,30,InLoveWithJonas
"@ddlovato so wish i could go, but i live in chicago ",2263038740,2009-06-20 23:48:34,52,11,awesomerawr
@ddlovato GOOD LUCK DEMI!!!!! I wish I could go..... But I couldn't get tickets...   ,2263039510,2009-06-20 23:48:40,85,14,katlovesscience
@ddlovato Wish i could!  All the way in Australia. ,2263041185,2009-06-20 23:48:55,51,9,LariiTran
"@ddlovato good luck demi tomorrow! i wish i were there to see you, but im from argentina   looove you! solu.",2263043002,2009-06-20 23:49:10,108,20,SoluJey
@ddlovato I would if it was in New Zealand! ,2263043646,2009-06-20 23:49:15,44,9,lele2916
@ddlovato i cant go to anoy of your shows  but im trying to. it would make my day if you replyd back,2263046935,2009-06-20 23:49:43,100,22,SarafinaA
@ddlovato Hi Demiii! I can't go  Because I'm from Argentina  Please come back soon! Do you like Argentina?,2263048672,2009-06-20 23:49:59,106,18,paulitaa11
@ddlovato I can't sleep either. I wish I was coming to your show ,2263060446,2009-06-20 23:51:34,65,13,dorkierthanyou
@ddlovato not tomorrow  July 16th  u should get some sleep &amp; rest ur voice. Sleep should help it.,2263062239,2009-06-20 23:51:50,101,18,Callie06
"@ddlovato hey, hope your voice gets better for the concert!  I can't go to the concert, because i'm stuck in Brazil!  we will pray for you",2263069030,2009-06-20 23:52:49,138,26,looouise
"@ddlovato I wish!  Too bad I live in Canada! Oh well, I'll still be trekking it to Grand Rapids in August! Can't ... http://bit.ly/adQ7W",2263076127,2009-06-20 23:53:52,136,24,Canada_tweets
@ddlovato not me  good luck though!!! and break a leg...or something that doesn't hurt as much...haha.,2263076442,2009-06-20 23:53:55,102,16,katpavisic
"@ddlovato I want to go soooooooo bad but,I don't live near CT  ",2263094516,2009-06-20 23:56:32,63,12,BorninBritain
"@ddlovato I live in DALLAS, Texas!! lol so i cant come ahah  but we saw you at the TX state fair and the PRIVATE concert at Nokia in gd pr",2263097900,2009-06-20 23:57:04,138,30,starbucks10v3r
@ddlovato i wish i could come ,2263126314,2009-06-21 00:01:04,30,6,AaronAcidic
@ddlovato i wish i could come   its going to be like a dream come true !!!,2263150093,2009-06-21 00:04:31,74,16,livekuwaitiah
&quot;But somewhere we went wrong&quot; (@ddlovato 's song) ... That happened to me ,2263173235,2009-06-21 00:07:55,84,13,paulitaa11
"@ddlovato I'm in ct too! and I also cannot sleep, but I can't sleep because of stress from school  &amp; I wish I were going to your concert!",2263187365,2009-06-21 00:10:03,141,28,alyssakb
@ddlovato  I wanna be there but unfortunately I don't live in the USA ,2263222545,2009-06-21 00:15:16,70,13,Celineleujonas
@ddlovato Hahahaha well good luck for your show tmmr No im not coming because i dont live there ,2263234860,2009-06-21 00:17:06,96,18,Jessica1567
@ddlovato noo =( because my contry is chile T.T ,2263274835,2009-06-21 00:23:13,48,9,Jonatika03xD
It's sunday! I hope @Jonasbrothers win the much music awards in Canada  @ddlovato kicking off her tour today in CT! I wish I were going ,2263285740,2009-06-21 00:24:57,136,25,jasminejoejonas
@ddlovato im not going but i wish i was ,2263302066,2009-06-21 00:27:26,40,9,SophiieeeAnne
@ddlovato i wish i was ,2263309905,2009-06-21 00:28:40,23,5,meliiikat07
It's tough saying goodbye to great friends.  So happy I get to see @ddlovato tomorrow! I need a happy night out!,2263363547,2009-06-21 00:36:49,112,21,PhotoJenic1
@ddlovato i cant sleep either. ,2263398557,2009-06-21 00:42:28,31,5,kathrynisaac
@ddlovato  Wish I could goooo    Good luck thoughh.,2263483716,2009-06-21 00:56:25,51,8,ElectricLoveee
@ddlovato Wish i was. ,2263542606,2009-06-21 01:06:02,22,4,mandaj78
@ddlovato oh i wish... come to vancouver canada  PLEASE i would give an arm and a leg to go!,2263596308,2009-06-21 01:15:14,92,19,twihardfanpire7
@ddlovato come to Scotland . Please. ,2263847323,2009-06-21 01:59:31,37,6,McFan09
@ddlovato i wish i was!  i really want to go to your show in detroit...but there's no lawn seats left and i cant afford pavillion. D:,2263868401,2009-06-21 02:03:05,133,26,kelseybanana
"@ddlovato i wishhhhh i was. but i live in Scotland  come to Scotland Demi, please! x",2264169645,2009-06-21 03:00:30,84,16,LoveMusic_x
@ddlovato if u  dated trace u'll regrect it i love u alot but i swear u''ll sooo doo  and u'll lose waayy 2 fans !!,2264374864,2009-06-21 03:40:12,115,25,ranoona
"@ddlovato not me  but ill be at the Greenville,SC show. to help your voice out, a gift from me http://bit.ly/13AOrE",2264393205,2009-06-21 03:43:50,115,20,drfunkenstein2k
"@ddlovato i hate when here in brasil is morning and other contry is night you was beautifoul in brasil in the JB show , i wasn't tehre ",2264838982,2009-06-21 05:05:12,135,27,raadsmalucat
@ddlovato hey I'm not coming to any of the shows because you're not playing in Ireland  but seriously good luck &amp; hope your voice is ok!,2264859987,2009-06-21 05:08:42,140,26,jessicaatrimble
"i have the freakin flu  fml. i better be able to go to @ddlovato 's concert tomorrow or i will die, legit die.",2264936147,2009-06-21 05:21:21,110,23,jackieaugustus
@ddlovato have fun at the show here in my home of ct wish I bought tickets...  good luck,2264957576,2009-06-21 05:24:48,88,18,WESoriginal
@ddlovato I want to. I like in CT Naugy to be right ,2264961019,2009-06-21 05:25:19,52,12,cslovestorylife
"Showed me what I couldn't find, when two different worlds collide. @ddlovato. What friends are supposed to be. ",2265086230,2009-06-21 05:45:11,111,18,tabbyduff
"@ddlovato GOODLUCK with the show tonight. while ur on stage, ill be cramming science 4 my gcse (uk) exam 2morrow  hope the voice is back!",2265165168,2009-06-21 05:56:56,137,25,connierose04
"@ddlovato I was going to meet you today but now I'm too sick to come  I'm soooo upset, I've been waiting for over forty days for today!!!!",2265174009,2009-06-21 05:58:17,138,27,dreamergirl17
"@ddlovato I want to meet Britney Spears  will be a thing impossible,also be impossible to meet you ̤_̤",2265549721,2009-06-21 06:49:37,104,18,ddavide92
@ddlovato eh. i wish i were ,2265600071,2009-06-21 06:56:04,28,6,nrcsk8s
@ddlovato i wish  have a great show though!!!,2265684089,2009-06-21 07:06:10,45,8,HayleyW1021
@ddlovato Tomorrow begins my examination of maturity ... I'm fear .. do not sleep tonight ,2265731052,2009-06-21 07:11:49,90,15,ddavide92
@ddlovato i wiiiiiish! i have to study for finals  no where near as fun as going to your concert.,2265776563,2009-06-21 07:17:13,97,19,ncharp7
@ddlovato Good luck tonight Demi!! I wish I could be there but sadly I live in California  Talk to you later &lt;3 Emma,2265835228,2009-06-21 07:24:12,119,23,EmmaKate25
@ddlovato's first show ... Today! I wanna be there ,2265874937,2009-06-21 07:28:49,51,9,caaaarito
I feel so bad for @ddlovato  It must suck losing your voice right befor eyou kick off your tour!,2266067771,2009-06-21 07:50:38,96,19,Patriciasophia
@ddlovato it would make my life if i could write a song with you before your show in virginia ,2266338544,2009-06-21 08:20:00,94,19,rachelnessxo
@ddlovato How I wish I could be there. I'd trade anything in the world to see you live.  I'll just pray for your voice. You'll do great.,2266388328,2009-06-21 08:25:16,136,27,lizziedr2
@ddlovato i friggin wish i could come. but i cn't go to any of ur shows unfortunetly  i wn't b home when ur in my town  but i stil &lt;3 u!,2266465147,2009-06-21 08:33:19,139,31,danaxlove
"@ddlovato omg i really wanted to go to that because i live in ct... but i couldn't  anyways, good luck demi!!!!!!!!!!!!!!!!!!!!!!!!",2267067506,2009-06-21 09:34:16,131,21,fluttergal
"@ddlovato I am-well I might.  My mom's not feeling well.  I might not come. Demi, I'm sorry. I was looking forward to this :'(",2267243513,2009-06-21 09:51:36,126,24,EmmaJMacklin
@ddlovato:  your cool im very tired to live in germany because i cant met you ... and you cant give me a signature ,2282106709,2009-06-22 10:57:04,115,23,franzimoeller
I wanted to get the VIP package to see @ddlovato but they where all gone. ,2282499054,2009-06-22 11:26:46,74,15,anitrain
I wish the @ddlovato and @davidarchie tour was coming to the UK too  I love when he sings apologize,2282650486,2009-06-22 11:38:11,99,19,lucyc_
@ddlovato i would totally come but i'm to far away!  are you coming 2 colorado?,2282734603,2009-06-22 11:44:31,79,15,JasperLoverr
"@ddlovato ahh I really really wish I could go to your concert, that would be AMAZING &lt;3 have fun on your tour - wish I could be there! ",2283150964,2009-06-22 12:16:03,138,28,katelyn_y
Wishing I was going to @ddlovato concert tonight ,2283771055,2009-06-22 13:02:54,49,8,latuacantante03
@ddlovato I was supposed to meet you in an hour but they said there aren't any m&amp;g's  at least I'll see you at the show-you'll be amazing!,2283970104,2009-06-22 13:17:50,142,27,heatherrrocks
@ddlovato Awwhh!  i hope you feell better&lt;3,2284229014,2009-06-22 13:37:32,46,7,x_Beckiie_x
@ddlovato awwww *hugs* did you lose it again after last night?  maybe now is a good time to start learning sign language...? :| LOL,2284230326,2009-06-22 13:37:38,131,24,Callie06
@ddlovato omg you lost your voice and your on tour wat are u going to do  P.S i hope you get better,2284230736,2009-06-22 13:37:39,99,22,PaigeyPooz
"@ddlovato That sucks.   I just watched your new movie PPP, you and Selena were great!!",2284232621,2009-06-22 13:37:48,86,15,Katxlyn
@ddlovato i hope your voice comes back soon! ,2284233094,2009-06-22 13:37:50,45,8,diva_babii
@ddlovato aww Demi  I'll keep praying for your voice to be better.,2284234820,2009-06-22 13:37:58,66,12,Jamiology
@ddlovato AWE! i hope everything works out for you! ,2284237142,2009-06-22 13:38:08,52,9,jenniferrose_
@ddlovato I'm sorry.  What did u do before 2 get it back? I'll pray 4 u.,2284238221,2009-06-22 13:38:13,72,16,drl312
@ddlovato I'm sorry about your voice  I hope it will come back soon !,2284238838,2009-06-22 13:38:16,69,14,raquelsilvacruz
@ddlovato I need my voice right now..and i lost it too  tomorrow i have a really important casting..and i have to sing.. what can i do? ,2284239448,2009-06-22 13:38:19,136,26,BelyBasarte
@ddlovato oh I'm so sorry!!!!!!I hope you will be better soon!That's so unfair ! ,2284253748,2009-06-22 13:39:23,81,14,ElodieCarter
@ddlovato think it's just for a little while. imagine all the people that lost their voices permanently ,2284255813,2009-06-22 13:39:33,104,17,undercover_
@ddlovato  I hope you get your voice back soon!! I remember when I was sick like right before my play and i was worried i'd lose my voice.,2284257341,2009-06-22 13:39:40,138,28,MirandaLZ
@ddlovato  i'm sure that people will understand. i hope u feel better,2284261268,2009-06-22 13:39:57,69,12,gotmegoincrazy
@ddlovato It is necessary of the rest and not to speak. I lost my voice once I know what that makes ,2284264546,2009-06-22 13:40:12,100,21,Nyl0na
@ddlovato sometimes we need a good cry. &amp; your voice'll find its way back. sorta like the little mermaid  #trackle,2284265264,2009-06-22 13:40:15,118,20,preclude
I'm sorry @ddlovato . When people lose their voice they just don't talk for a few days.. Sorry ,2284265554,2009-06-22 13:40:16,95,18,sarahx1345
@ddlovato   It'll be ok. I'm praying for you. I completely understand how you feel it is SO frustrating. But try and take it easy. &lt;3,2284266272,2009-06-22 13:40:20,136,25,S0Schrock
@ddlovato  I'm praying for you demi! Cheer up everything will be ok! Drink some throat coat and get well soon! Luv ya!!!,2284266367,2009-06-22 13:40:20,120,22,xangelxlalax
@ddlovato just don't talk. and drink tea honey!! I'm sooo sowwy about ur voice! ,2284267613,2009-06-22 13:40:26,80,14,llinndsseyy
@ddlovato Aw don't cry hun.  I'll say a lil prayer for you. Feel better!,2284285366,2009-06-22 13:41:43,72,14,JenMCrossman
@ddlovato just don't cry!  you'll figure something out! and i know that your voice comes back pretty soon because every1 is praying 4 you!,2284286248,2009-06-22 13:41:47,138,24,AmandaFIN
"@ddlovato awww dems don't cry!  try hot milk with honey! I feel bad for you, love! hope you get better soon! ",2284292053,2009-06-22 13:42:13,109,21,miahernandes
"@ddlovato  feel better! don't cry, the people that matter will stick by you!",2284292883,2009-06-22 13:42:17,76,13,AlexMorg
@ddlovato I'm so sorry.  We (your fans) understand.  We just like to see YOU. You always pull it off in the end. Keep up the good thoughts,2284294049,2009-06-22 13:42:22,138,27,TAlgots
"@ddlovato so sorry about your voice  just know that your fans, like me, support you no matter what! we know that you give it your all...",2284311891,2009-06-22 13:43:42,136,26,kaysleecolleen
@ddlovato I've lost my voice too ,2284315067,2009-06-22 13:43:56,33,6,BexWithSpex
@ddlovato Im so sorry 4 U Demi  I'll pray for u to get better! don't worry! you'll be OK i'm suree! you aren't alone we love you so much!,2284316302,2009-06-22 13:44:04,137,29,Diinn_ViC
@ddlovato awww dont feel like that.  your voice is gonna come back believe me  just dont talk that much,2284316417,2009-06-22 13:44:04,103,19,liliana_jonas
@ddlovato You lost it again? I sorry. ,2284317079,2009-06-22 13:44:08,38,7,volcombug
